team_id,team,number,position,name,birth_date,age,caps,goals,club,source,data_version
jordan,Jordan,21,MF,Nizar Al-Rashdan,,27,47,4,Qatar SC,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,22,GK,Abdallah Al-Fakhouri,,26,11,0,Al-Wehdat,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,23,DF,Ihsan Haddad (captain),,32,92,2,Al-Hussein,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,24,FW,Ali Azaizeh,,22,4,0,Al-Shabab,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,25,MF,Mohammad Al-Dawoud,,34,13,1,Al-Wehdat,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,26,DF,Anas Badawi,,28,1,0,Al-Faisaly,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,1,GK,Raúl Rangel,,26,14,0,Guadalajara,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,2,DF,Jorge Sánchez,,28,59,3,PAOK,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,3,DF,César Montes,,29,67,4,Lokomotiv Moscow,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,4,DF,Edson Álvarez (captain),,28,98,7,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,5,DF,Johan Vásquez,,27,46,3,Genoa,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,6,MF,Érik Lira,,26,25,0,Cruz Azul,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,7,MF,Luis Romo,,31,63,4,Guadalajara,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,8,MF,Álvaro Fidalgo,,29,4,0,Real Betis,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,9,FW,Raúl Jiménez,,35,124,44,Fulham,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,10,FW,Alexis Vega,,28,52,7,Toluca,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,11,FW,Santiago Giménez,,25,47,6,Milan,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,12,GK,Carlos Acevedo,,30,7,0,Santos Laguna,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,13,GK,Guillermo Ochoa,,40,152,0,AEL Limassol,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,14,FW,Armando González,,23,7,1,Guadalajara,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,15,DF,Israel Reyes,,26,34,2,América,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,16,FW,Julián Quiñones,,29,22,2,Al-Qadsiah,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,17,MF,Orbelín Pineda,,30,92,12,AEK Athens,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,18,MF,Obed Vargas,,20,6,0,Atlético Madrid,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,19,MF,Gilberto Mora,,17,8,0,Tijuana,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,20,DF,Mateo Chávez,,22,10,0,AZ,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,21,FW,César Huerta,,25,26,3,Anderlecht,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,22,FW,Guillermo Martínez,,31,12,3,Pumas UNAM,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,23,DF,Jesús Gallardo,,31,121,3,Toluca,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,24,MF,Luis Chávez,,30,45,5,Dynamo Moscow,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,25,FW,Roberto Alvarado,,27,67,5,Guadalajara,wikipedia_2026_squads,wc26-20260702T012119z
mexico,Mexico,26,MF,Brian Gutiérrez,,22,7,2,Guadalajara,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,1,GK,Yassine Bounou,,35,90,0,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,2,DF,Achraf Hakimi (captain),,27,96,11,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,3,DF,Noussair Mazraoui,,28,45,2,Manchester United,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,4,MF,Sofyan Amrabat,,29,75,0,Real Betis,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,5,DF,Marwane Saâdane,,34,8,0,Al-Fateh,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,6,MF,Ayyoub Bouaddi,,18,3,0,Lille,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,7,MF,Chemsdine Talbi,,21,5,0,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,8,MF,Azzedine Ounahi,,26,49,9,Girona,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,9,FW,Soufiane Rahimi,,30,37,12,Al Ain,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,10,FW,Brahim Díaz,,26,26,14,Real Madrid,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,11,MF,Ismael Saibari,,25,30,9,PSV Eindhoven,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,12,GK,Munir Mohamedi,,37,52,0,RS Berkane,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,13,DF,Zakaria El Ouahdi,,24,3,0,Genk,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,14,DF,Issa Diop,,29,4,0,Fulham,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,15,MF,Samir El Mourabet,,20,4,0,Strasbourg,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,16,MF,Gessime Yassine,,20,4,0,Strasbourg,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,17,FW,Amine Sbaï,,25,2,0,Angers,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,18,DF,Chadi Riad,,22,6,1,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,19,DF,Youssef Belammari,,27,18,0,Al Ahly,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,20,FW,Ayoub El Kaabi,,32,71,35,Olympiacos,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,21,FW,Ayoube Amaimouni,,21,2,0,Eintracht Frankfurt,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,22,GK,Ahmed Reda Tagnaouti,,30,3,0,AS FAR,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,23,MF,Bilal El Khannouss,,22,37,3,VfB Stuttgart,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,24,MF,Neil El Aynaoui,,24,16,2,Roma,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,25,DF,Redouane Halhal,,23,3,0,Mechelen,wikipedia_2026_squads,wc26-20260702T012119z
morocco,Morocco,26,DF,Anass Salah-Eddine,,24,9,0,PSV Eindhoven,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,1,GK,Bart Verbruggen,,23,29,0,Brighton & Hove Albion,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,2,DF,Lutsharel Geertruida,,25,21,0,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,3,MF,Marten de Roon,,35,43,1,Atalanta,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,4,DF,Virgil van Dijk (captain),,34,92,12,Liverpool,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,5,DF,Nathan Aké,,31,59,5,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,6,DF,Jan Paul van Hecke,,26,12,0,Brighton & Hove Albion,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,7,MF,Justin Kluivert,,27,12,0,Bournemouth,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,8,MF,Ryan Gravenberch,,24,27,1,Liverpool,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,9,FW,Wout Weghorst,,33,52,14,Ajax,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,10,FW,Memphis Depay,,32,109,55,Corinthians,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,11,FW,Cody Gakpo,,27,50,21,Liverpool,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,12,DF,Mats Wieffer,,26,15,1,Brighton & Hove Albion,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,13,GK,Robin Roefs,,23,1,0,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,14,MF,Tijjani Reijnders,,27,32,7,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,15,DF,Micky van de Ven,,25,21,1,Tottenham Hotspur,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,16,MF,Guus Til,,28,7,1,PSV Eindhoven,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,17,FW,Noa Lang,,26,15,3,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,18,FW,Donyell Malen,,27,53,13,Roma,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,19,FW,Brian Brobbey,,24,12,1,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,20,MF,Teun Koopmeiners,,28,28,3,Juventus,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,21,MF,Frenkie de Jong,,29,66,2,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,22,DF,Denzel Dumfries,,30,72,11,Inter Milan,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,23,GK,Mark Flekken,,32,12,0,Bayer Leverkusen,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,24,FW,Crysencio Summerville,,24,2,0,West Ham United,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,25,DF,Jorrel Hato,,20,8,0,Chelsea,wikipedia_2026_squads,wc26-20260702T012119z
netherlands,Netherlands,26,MF,Quinten Timber,,24,11,1,Marseille,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,1,GK,Max Crocombe,,32,24,0,Millwall,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,2,DF,Tim Payne,,32,51,3,Wellington Phoenix,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,3,DF,Francis de Vries,,31,20,1,Auckland FC,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,4,DF,Tyler Bindon,,21,25,3,Sheffield United,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,5,DF,Michael Boxall,,37,63,1,Minnesota United FC,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,6,MF,Joe Bell,,27,32,1,Viking,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,7,FW,Logan Rogerson,,28,18,2,Auckland FC,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,8,MF,Marko Stamenić,,24,39,3,Swansea City,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,9,FW,Chris Wood (captain),,34,90,45,Nottingham Forest,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,10,MF,Sarpreet Singh,,27,28,3,Wellington Phoenix,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,11,MF,Elijah Just,,26,44,9,Motherwell,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,12,GK,Alex Paulsen,,23,8,0,Lechia Gdańsk,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,13,DF,Liberato Cacace,,25,37,1,Wrexham,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,14,MF,Alex Rufer,,29,26,0,Wellington Phoenix,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,15,DF,Nando Pijnaker,,27,25,0,Auckland FC,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,16,DF,Finn Surman,,22,19,2,Portland Timbers,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,17,FW,Kosta Barbarouses,,36,76,10,Western Sydney Wanderers,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,18,FW,Ben Waine,,25,31,9,Port Vale,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,19,MF,Ben Old,,23,24,2,Saint-Étienne,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,20,MF,Callum McCowatt,,27,32,4,Silkeborg,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,21,FW,Jesse Randall,,23,11,2,Auckland FC,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,22,GK,Michael Woud,,27,6,0,Auckland FC,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,23,MF,Ryan Thomas,,31,25,3,PEC Zwolle,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,24,DF,Callan Elliot,,26,11,0,Auckland FC,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,25,MF,Lachlan Bayliss,,23,4,0,Newcastle Jets,wikipedia_2026_squads,wc26-20260702T012119z
new-zealand,New Zealand,26,DF,Tommy Smith,,36,56,2,Braintree Town,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,1,GK,Ørjan Nyland,,35,71,0,Sevilla,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,2,MF,Morten Thorsby,,30,31,0,Cremonese,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,3,DF,Kristoffer Ajer,,28,52,2,Brentford,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,4,DF,Leo Østigård,,26,38,1,Genoa,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,5,DF,David Møller Wolfe,,24,22,1,Wolverhampton Wanderers,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,6,MF,Patrick Berg,,28,43,0,Bodø/Glimt,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,7,FW,Alexander Sørloth,,30,72,26,Atlético Madrid,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,8,MF,Sander Berge,,28,66,1,Fulham,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,9,FW,Erling Haaland,,25,50,55,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,10,MF,Martin Ødegaard (captain),,27,68,5,Arsenal,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,11,FW,Jørgen Strand Larsen,,26,28,6,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,12,GK,Sander Tangvik,,23,0,0,Hamburger SV,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,13,GK,Egil Selvik,,28,7,0,Watford,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,14,MF,Fredrik Aursnes,,30,22,1,Benfica,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,15,DF,Fredrik André Bjørkan,,27,21,1,Bodø/Glimt,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,16,DF,Marcus Holmgren Pedersen,,25,32,0,Torino,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,17,DF,Torbjørn Heggem,,27,15,0,Bologna,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,18,MF,Kristian Thorstvedt,,27,37,4,Sassuolo,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,19,MF,Thelo Aasgaard,,24,8,5,Rangers,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,20,MF,Antonio Nusa,,21,24,8,RB Leipzig,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,21,MF,Andreas Schjelderup,,22,12,1,Benfica,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,22,MF,Oscar Bobb,,22,20,2,Fulham,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,23,MF,Jens Petter Hauge,,26,15,1,Bodø/Glimt,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,24,DF,Sondre Langås,,25,3,0,Derby County,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,25,DF,Henrik Falchener,,23,1,0,Viking,wikipedia_2026_squads,wc26-20260702T012119z
norway,Norway,26,DF,Julian Ryerson,,28,43,1,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,1,GK,Luis Mejía,,35,56,0,Nacional,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,2,DF,César Blackman,,28,40,3,Slovan Bratislava,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,3,DF,José Córdoba,,25,32,1,Norwich City,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,4,DF,Fidel Escobar,,31,99,4,Saprissa,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,5,DF,Edgardo Fariña,,24,18,0,Pari Nizhny Novgorod,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,6,MF,Cristian Martínez,,29,66,2,Ironi Kiryat Shmona,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,7,MF,José Luis Rodríguez,,27,70,8,Juárez,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,8,MF,Adalberto Carrasquilla,,27,73,3,Pumas UNAM,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,9,FW,Tomás Rodríguez,,27,13,4,Saprissa,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,10,MF,Ismael Díaz,,29,57,17,León,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,11,MF,Yoel Bárcenas,,32,104,10,Mazatlán,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,12,GK,César Samudio,,32,5,0,Marathón,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,13,DF,Jiovany Ramos,,29,23,2,Puerto Cabello,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,14,DF,Carlos Harvey,,26,28,3,Minnesota United FC,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,15,DF,Eric Davis,,35,107,9,Plaza Amador,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,16,DF,Andrés Andrade,,27,50,1,LASK,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,17,FW,José Fajardo,,32,68,17,Universidad Católica,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,18,FW,Cecilio Waterman,,35,55,15,Universidad de Concepción,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,19,MF,Alberto Quintero,,38,141,7,Plaza Amador,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,20,MF,Aníbal Godoy (captain),,36,159,4,San Diego FC,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,21,MF,César Yanis,,30,56,5,Cobresal,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,22,GK,Orlando Mosquera,,31,48,0,Al-Fayha,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,23,DF,Michael Amir Murillo,,30,94,9,Beşiktaş,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,24,FW,Azarias Londoño,,24,11,0,Universidad Católica,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,25,DF,Roderick Miller,,34,50,2,Turan Tovuz,wikipedia_2026_squads,wc26-20260702T012119z
panama,Panama,26,DF,Jorge Gutiérrez,,27,18,0,Deportivo La Guaira,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,1,GK,Gatito Fernández,,38,31,0,Cerro Porteño,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,2,DF,Gustavo Velázquez,,35,13,1,Cerro Porteño,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,3,DF,Omar Alderete,,29,36,3,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,4,DF,Juan José Cáceres,,26,17,0,Dynamo Moscow,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,5,DF,Fabián Balbuena,,34,48,2,Grêmio,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,6,DF,Júnior Alonso,,33,71,3,Atlético Mineiro,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,7,MF,Ramón Sosa,,26,29,1,Palmeiras,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,8,MF,Diego Gómez,,23,24,3,Brighton & Hove Albion,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,9,FW,Antonio Sanabria,,30,48,7,Cremonese,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,10,MF,Miguel Almirón,,32,76,10,Atlanta United FC,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,11,MF,Maurício,,24,3,0,Palmeiras,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,12,GK,Orlando Gill,,26,6,0,San Lorenzo,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,13,DF,José Canale,,29,2,0,Lanús,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,14,MF,Andrés Cubas,,30,33,0,Vancouver Whitecaps FC,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,15,DF,Gustavo Gómez (captain),,33,89,4,Palmeiras,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,16,MF,Damián Bobadilla,,24,19,1,São Paulo,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,17,FW,Kaku,,31,33,6,Al Ain,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,18,FW,Álex Arce,,30,15,1,Independiente Rivadavia,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,19,FW,Julio Enciso,,22,32,4,Strasbourg,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,20,MF,Braian Ojeda,,25,17,0,Orlando City SC,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,21,FW,Gabriel Ávalos,,34,23,2,Independiente,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,22,GK,Gastón Olveira,,33,1,0,Olimpia,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,23,MF,Matías Galarza,,24,15,3,Atlanta United FC,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,24,MF,Gustavo Caballero,,24,2,1,Portsmouth,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,25,FW,Isidro Pitta,,26,5,0,Red Bull Bragantino,wikipedia_2026_squads,wc26-20260702T012119z
paraguay,Paraguay,26,DF,Alexandro Maidana,,20,2,1,Talleres,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,1,GK,Diogo Costa,,26,43,0,Porto,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,2,DF,Nélson Semedo,,32,50,0,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,3,DF,Rúben Dias,,29,76,3,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,4,DF,Tomás Araújo,,24,5,0,Benfica,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,5,DF,Diogo Dalot,,27,35,3,Manchester United,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,6,MF,Matheus Nunes,,27,20,2,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,7,FW,Cristiano Ronaldo (captain),,41,228,143,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,8,MF,Bruno Fernandes,,31,89,29,Manchester United,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,9,FW,Gonçalo Ramos,,24,25,10,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,10,MF,Bernardo Silva,,31,109,14,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,11,FW,João Félix,,26,54,12,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,12,GK,José Sá,,33,5,0,Wolverhampton Wanderers,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,13,DF,Renato Veiga,,22,13,1,Villarreal,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,14,DF,Gonçalo Inácio,,24,22,2,Sporting CP,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,15,MF,João Neves,,21,22,3,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,16,FW,Francisco Trincão,,26,18,3,Sporting CP,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,17,FW,Rafael Leão,,27,44,5,Milan,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,18,FW,Pedro Neto,,26,25,3,Chelsea,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,19,FW,Gonçalo Guedes,,29,34,8,Real Sociedad,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,20,DF,João Cancelo,,32,68,12,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,21,MF,Rúben Neves,,29,67,1,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,22,GK,Rui Silva,,32,3,0,Sporting CP,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,23,MF,Vitinha,,26,38,0,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,24,DF,Samú Costa,,25,6,0,Mallorca,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,25,DF,Nuno Mendes,,23,44,1,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
portugal,Portugal,26,FW,Francisco Conceição,,23,17,4,Juventus,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,1,GK,Mahmud Abunada,,26,6,0,Al-Rayyan,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,2,DF,Pedro Miguel,,35,105,3,Al-Sadd,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,3,DF,Lucas Mendes,,35,25,1,Al-Wakrah,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,4,DF,Issa Laye,,28,4,0,Al-Arabi,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,5,DF,Jassem Gaber,,24,32,1,Al-Rayyan,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,6,MF,Abdulaziz Hatem,,36,119,11,Al-Rayyan,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,7,FW,Ahmed Alaaeldin,,33,68,9,Al-Rayyan,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,8,FW,Edmilson Junior,,31,16,0,Al-Duhail,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,9,FW,Mohammed Muntari,,32,67,16,Al-Gharafa,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,10,FW,Hassan Al-Haydos (captain),,35,186,41,Al-Sadd,wikipedia_2026_squads,wc26-20260702T012119z
